,loss,class_loss,view_loss,class_accuracy,class_precision,class_recall,class_auc,view_accuracy,view_precision,view_recall,view_auc,val_loss,val_class_loss,val_view_loss,val_class_accuracy,val_class_precision,val_class_recall,val_class_auc,val_view_accuracy,val_view_precision,val_view_recall,val_view_auc,lr
11,1.512110948562622,0.45519182085990906,1.0569195747375488,0.9701133370399475,0.8723214268684387,0.8213534951210022,0.9855378270149231,0.989946722984314,0.7352941036224365,0.6200084090232849,0.9759604334831238,2.9853718280792236,1.047218680381775,1.9381548166275024,0.9364292621612549,0.7150084376335144,0.6057142615318298,0.9413989782333374,0.9845067858695984,0.5522826313972473,0.37223443388938904,0.9392147660255432,0.0010000000474974513
12,1.5207947492599487,0.49944373965263367,1.0213515758514404,0.9691888093948364,0.8734119534492493,0.809163510799408,0.9826598167419434,0.9910184144973755,0.773021399974823,0.6527953147888184,0.9771165251731873,2.868377923965454,1.0015339851379395,1.866848111152649,0.9391806721687317,0.7334555387496948,0.6154578924179077,0.9452855587005615,0.9846121668815613,0.5577676296234131,0.3704761862754822,0.9435688257217407,0.0010000000474974513
13,1.5043702125549316,0.47810661792755127,1.0262634754180908,0.9693149328231812,0.8692342042922974,0.8158890008926392,0.9841757416725159,0.990703284740448,0.761171817779541,0.6443883776664734,0.9757678508758545,2.984389066696167,1.1093641519546509,1.8750219345092773,0.9339126348495483,0.7023341059684753,0.5885714292526245,0.9353519678115845,0.984546422958374,0.5545309782028198,0.37007325887680054,0.9437044858932495,0.0010000000474974513
14,1.4522740840911865,0.491120308637619,0.9611538052558899,0.967675507068634,0.8596961498260498,0.8087431788444519,0.9834614992141724,0.9908154010772705,0.7694247961044312,0.6410256624221802,0.9822514653205872,2.9502217769622803,1.125571370124817,1.8246498107910156,0.9332939982414246,0.6971156001091003,0.5887179374694824,0.9346999526023865,0.9849441051483154,0.5728321671485901,0.3801465332508087,0.9466991424560547,0.0010000000474974513
15,1.460070013999939,0.4599263072013855,1.0001434087753296,0.9709121584892273,0.8750555515289307,0.8272383213043213,0.985404908657074,0.9907176494598389,0.7601184844970703,0.6473308205604553,0.9772419929504395,2.978520393371582,1.0831785202026367,1.8953412771224976,0.9362452626228333,0.7157747745513916,0.601172149181366,0.937241792678833,0.9846181869506836,0.5576291680335999,0.3732234537601471,0.9424113631248474,0.0010000000474974513
16,1.358688235282898,0.4539368152618408,0.9047514796257019,0.97154301404953,0.8854166865348816,0.8217738270759583,0.9860804677009583,0.9912360906600952,0.7781065106391907,0.6633039116859436,0.9826029539108276,2.8966517448425293,1.1476680040359497,1.7489848136901855,0.9335973858833313,0.6974851489067078,0.5932967066764832,0.9332465529441833,0.9852322340011597,0.5843001008033752,0.39479854702949524,0.9513064622879028,0.0010000000474974513
17,1.3870832920074463,0.44107329845428467,0.946009635925293,0.972005307674408,0.8821954727172852,0.8310214281082153,0.9869723916053772,0.9912147521972656,0.7769571542739868,0.6633039116859436,0.9793494343757629,2.6924431324005127,0.9672350883483887,1.7252079248428345,0.9405280351638794,0.7436575293540955,0.618461549282074,0.9481102228164673,0.9854668378829956,0.5945740938186646,0.40219780802726746,0.9525355100631714,0.0010000000474974513
18,1.3437213897705078,0.4480092227458954,0.8957122564315796,0.9719632267951965,0.883512556552887,0.8289197087287903,0.9848692417144775,0.9914320707321167,0.7811284065246582,0.6750735640525818,0.9823244214057922,2.776592493057251,0.9810174703598022,1.795569658279419,0.9410032629966736,0.745654821395874,0.6223077178001404,0.9463668465614319,0.9850276708602905,0.5746477246284485,0.39139193296432495,0.9490055441856384,0.0010000000474974513
19,1.2398077249526978,0.4042004644870758,0.8356074690818787,0.9744850993156433,0.8937777876853943,0.8453131318092346,0.9886305928230286,0.9919012784957886,0.7961258888244629,0.6910466551780701,0.984551191329956,2.7352113723754883,0.978270947933197,1.7569419145584106,0.9408897757530212,0.7442135214805603,0.6230403184890747,0.9466399550437927,0.98507159948349,0.5770646333694458,0.39058607816696167,0.9505671262741089,0.0010000000474974513
20,1.2271778583526611,0.4073539674282074,0.8198239207267761,0.9735181927680969,0.8860927224159241,0.8436318039894104,0.9883773922920227,0.9923285841941833,0.8119533658027649,0.7023959755897522,0.9843841791152954,2.8687009811401367,1.0571565628051758,1.8115441799163818,0.9361530542373657,0.7148641347885132,0.6014285683631897,0.9403517842292786,0.9849168658256531,0.5703824162483215,0.3851648271083832,0.9472104907035828,0.0010000000474974513
21,1.2879352569580078,0.4402306377887726,0.8477051258087158,0.9731820821762085,0.8853474855422974,0.8406893610954285,0.9849305748939514,0.9920693039894104,0.804294764995575,0.6927280426025391,0.9831178784370422,2.725423812866211,0.9981414675712585,1.7272818088531494,0.9391652345657349,0.7342886924743652,0.6137362718582153,0.945344090461731,0.9854041337966919,0.5926350951194763,0.3973259925842285,0.9534621238708496,9.999999747378752e-05
22,1.0896464586257935,0.3451966345310211,0.7444498538970947,0.9775535464286804,0.9072847962379456,0.8638083338737488,0.9906336069107056,0.9926367998123169,0.8204632997512817,0.7145859599113464,0.9894310235977173,2.7070584297180176,0.9940656423568726,1.7129919528961182,0.9393815398216248,0.7342572212219238,0.6171795129776001,0.9458670020103455,0.9852655529975891,0.5861881375312805,0.3942490816116333,0.9535202980041504,9.999999747378752e-05
23,1.2793526649475098,0.4217574894428253,0.8575952649116516,0.9733504056930542,0.8942611813545227,0.8318621516227722,0.987242579460144,0.992195725440979,0.8142076730728149,0.688944935798645,0.9844291806221008,2.7198476791381836,0.9949299693107605,1.7249174118041992,0.9390594363212585,0.7332137823104858,0.6139926910400391,0.9454115033149719,0.9853398203849792,0.5893712043762207,0.3968864381313324,0.952402651309967,9.999999747378752e-05
24,1.1937302350997925,0.4199974834918976,0.7737328410148621,0.9744433164596558,0.8983355760574341,0.8394283056259155,0.9881851673126221,0.9923915266990662,0.8158280253410339,0.7019756436347961,0.9867605566978455,2.7053167819976807,0.9975570440292358,1.7077544927597046,0.9395731687545776,0.7360692024230957,0.6169230937957764,0.9450877904891968,0.9853709936141968,0.590827465057373,0.3978022038936615,0.953781247138977,9.999999747378752e-05
25,1.1627953052520752,0.413913756608963,0.7488811612129211,0.973854660987854,0.8920124769210815,0.8402690291404724,0.9884438514709473,0.9925877451896667,0.8242513537406921,0.7057587504386902,0.9882267117500305,2.661189556121826,0.9817711114883423,1.6794151067733765,0.9393671751022339,0.7346199154853821,0.6163003444671631,0.9468187093734741,0.985546886920929,0.5982118844985962,0.40439561009407043,0.9553205966949463,9.999999747378752e-05
26,1.1073286533355713,0.38836753368377686,0.7189614772796631,0.9745693802833557,0.8956289291381836,0.8440521359443665,0.9892577528953552,0.9929311871528625,0.8293269276618958,0.7250945568084717,0.989838719367981,2.6719470024108887,0.9772859215736389,1.6946574449539185,0.9395531415939331,0.7370685935020447,0.6148717999458313,0.9468940496444702,0.9855301380157471,0.597697377204895,0.40315017104148865,0.9542645812034607,9.999999747378752e-05
27,1.1218266487121582,0.3835684359073639,0.7382580637931824,0.9752839207649231,0.8999553322792053,0.8469945192337036,0.9898679256439209,0.9926511645317078,0.8228155374526978,0.7124842405319214,0.9873085021972656,2.596500873565674,0.9502438902854919,1.646255612373352,0.9414942264556885,0.7471851110458374,0.6271428465843201,0.9493584036827087,0.9857968688011169,0.6096910834312439,0.4106593430042267,0.9570919871330261,9.999999747378752e-05
